,x,y
97,6.510067114093959,0.2714605403550125
98,6.577181208053691,0.6420789036914544
99,6.644295302013423,0.3523077479151657
100,6.7114093959731544,0.14354598453373524
101,6.778523489932886,0.02972273185170282
102,6.845637583892618,0.6396259803810209
103,6.9127516778523495,0.6582251343245268
104,6.97986577181208,0.8090809208200078
105,7.046979865771812,0.5680339721082419
106,7.114093959731544,0.5936924009880493
107,7.181208053691275,0.8331752503436837
108,7.248322147651007,0.6657989534380649
109,7.315436241610739,0.6140360458632907
110,7.38255033557047,1.0925306044746659
111,7.449664429530201,1.0105309116948176
112,7.516778523489933,0.6289001531441218
113,7.583892617449664,0.740707767619633
114,7.651006711409396,1.0781547010366772
115,7.718120805369128,1.4795966686864959
116,7.785234899328859,1.2900455948638534
117,7.852348993288591,0.62160680235377
118,7.919463087248322,0.9601238215746182
119,7.9865771812080535,1.6973653103048996
120,8.053691275167786,1.0070680099839462
121,8.120805369127517,1.2669729563451633
122,8.187919463087248,0.8162373828275233
123,8.25503355704698,1.2527348941800858
124,8.322147651006711,1.2926697938224707
125,8.389261744966444,1.0123835779342034
126,8.456375838926174,0.6329215296440154
127,8.523489932885907,1.4752362701425208
128,8.590604026845638,0.6027940834212216
129,8.657718120805368,0.8144403652229716
130,8.724832214765101,0.666836907989026
131,8.791946308724832,0.9787799447522056
132,8.859060402684564,0.3632575970389813
133,8.926174496644295,0.2608874457288649
134,8.993288590604028,0.3690512345073597
135,9.060402684563758,0.24162204017625938
136,9.12751677852349,0.38990516985662305
137,9.194630872483222,0.46582569475968005
138,9.261744966442953,0.27559149261006943
139,9.328859060402685,-0.17511483681292683
140,9.395973154362416,0.6297729848517093
141,9.463087248322148,-0.4979610219954592
142,9.53020134228188,0.11592999979957304
143,9.59731543624161,-0.8093889354908153
144,9.664429530201343,-0.21559755097230845
145,9.731543624161073,-0.4452260077985154
146,9.798657718120806,-0.3374553142640616
147,9.865771812080537,-0.639433843372694
148,9.93288590604027,-0.5245895427752896
149,10.0,-0.5686544949713953
